word,translation,phonetic,pos,tag,total,spoken_ratio,academic_ratio,cefr_standard,difficulty_level,learning_level,dataset_type
allergic,"a. 对...过敏的, 极反感的\n[医] 变应性的",(ә'lә:dʒik),j,高考 雅思 GRE,1928,0.1141078838174273,0.1903526970954356,B1,3,中级,cet4
plume,"n. 羽毛, 羽毛装饰, 羽状的\nvt. 用羽毛装饰, 整理羽毛, 使成羽毛状",(plu:m),n,GRE,1930,0.0782383419689119,0.1336787564766839,A2,2,初级,cet4
trumpet,"n. 喇叭, 小号, 喇叭声\nvi. 吹喇叭\nvt. 用喇叭吹出, 吹嘘",('trʌmpit),n,四级 六级 考研 托福 雅思 GRE,1932,0.170807453416149,0.1123188405797101,B1,3,中级,cet4
aware,"a. 知道的, 有觉悟的",(ә'wєә),j,高考 四级 考研 托福 雅思,27449,0.1975663958614157,0.2614667200990929,A2,2,初级,cet4
lip,"n. 唇, 口缘, 唇状构造\nvt. 以嘴唇碰, 轻轻说出\na. 口头上的\n[计] 大型互连网信息包",(lip),n,高考 四级 六级 考研 托福,27462,0.05298230281844,0.0401645910712985,A1,1,初级,cet4
chicken,"n. 小鸡, 鸡肉",('tʃikin),n,中考 高考 四级 六级 考研,27539,0.1033443480155416,0.0451723011002578,A1,1,初级,cet4
manner,"n. 样子, 礼貌, 风格\n[法] 方式, 方法, 样式",('mænә),n,高考 四级 六级 考研,21529,0.0886710948023596,0.403873844581727,B1,3,中级,cet4
mirror,"n. 镜子, 写真, 典范\nvt. 反映, 映出",('mirә),n,中考 高考 四级 六级 考研,21572,0.0751437048025217,0.1075931763396996,B1,3,中级,cet4
bedroom,n. 卧室,('bedrum),n,中考 高考 雅思,21771,0.0982040328877865,0.0252170318313352,A2,2,初级,cet4
requirement,"n. 需求, 必要条件, 要求\n[化] 要求; 合同要求",(ri'kwaiәmәnt),n,高考 四级 六级 考研 托福 雅思,21845,0.0765392538338292,0.5739528496223392,B2,4,中级,cet4
politician,"n. 政客, 政治家, 从事党派政治的人\n[法] 政客, 政治家",(.pɒli'tiʃәn),n,高考 四级 六级 考研,22067,0.290841528073594,0.1784112022477001,B2,4,中级,cet4
estimate,"n. 估计, 判断\nvt. 估计, 评价, 判断\nvi. 估计",('estimeit),v,四级 六级 考研 托福 雅思,22270,0.0949708127525819,0.365065110013471,B1,3,中级,cet4
shut,"n. 关闭\nvt. 关上, 闭起, 幽禁, 合拢, 轧住\nvi. 关上, 停止营业",(ʃʌʃ),v,中考 高考 四级 六级 考研 托福,27041,0.1657483081246995,0.0407899116156946,A2,2,初级,cet4
engender,"vt. 产生, 引起\nvi. 发生, 形成",(in'dʒendә),v,托福 GRE,1893,0.0596936080295826,0.589012150026413,B1,3,中级,cet4
dismay,"n. 沮丧\nvt. 使惊愕, 使气馁",(dis'mei),n,六级 考研 托福 雅思 GRE,1894,0.0749736008447729,0.1462513199577613,B1,3,中级,cet4
beet,n. 甜菜(根)\n[化] 甜菜,(bi:t),n,GRE,1896,0.0675105485232067,0.0922995780590717,A2,2,初级,cet4
augment,"v. 增加, 增长\n[计] 增加; 增量; 添加",(ɒ:g'ment),v,六级 考研 托福 雅思 GRE,1903,0.0530740935365212,0.488176563321072,B1,3,中级,cet4
outgoing,"n. 外出, 开支, 流出\na. 喜欢外出的, 即将离职的, 乐于助人的",('autgәuiŋ),j,高考 托福 GRE,1906,0.24501573976915,0.1337880377754459,B1,3,中级,cet4
supply,"n. 补给, 供给, 供应品\nvt. 补给, 供给, 提供, 补充\nvi. 替代",(sә'plai),n,中考 高考 四级 六级 考研 雅思,26939,0.1436578937599762,0.2680129180741675,B1,3,中级,cet4
percentage,"n. 百分比, 比率, 部分, 可能性\n[计] 百分比",(pә'sentidʒ),n,高考 四级 六级 考研 托福 雅思,22431,0.1002630288440105,0.4295394766171815,B2,4,中级,cet4
mix,"n. 混合物, 混乱, 糊涂\nvt. 使混合, 弄混, 使结合, 混淆\nvi. 相混合, 交往, 参与",(miks),v,高考 四级 考研,22565,0.1109683137602481,0.137735430977177,A1,1,初级,cet4
capacity,"n. 容量, 能力, 才能, 资格\n[计] 容量",(kә'pæsiti),n,四级 六级 考研 托福 雅思,22629,0.0985019223120774,0.4925096115603871,B2,4,中级,cet4
possibly,"adv. 可能, 也许",('pɒsәbli),r,四级 六级 考研,22694,0.2725830616021856,0.186040363091566,B1,3,中级,cet4
affinity,"n. 吸引, 姻亲关系, 类同\n[化] 亲合力; 亲合能; 亲合势; 近似; 类似",(ә'finiti),n,托福 GRE,1866,0.0514469453376205,0.480171489817792,B1,3,中级,cet4
overt,"a. 明显的, 公然的, 蓄意的\n[法] 明显的, 公开的",('әuvә:t),j,六级 托福 雅思 GRE,1874,0.0848452508004268,0.5432230522945571,A2,2,初级,cet4
upheaval,"n. 举起, 隆起, 大变动, 剧变",(ʌp'hi:vl),n,托福 GRE,1879,0.1144225651942522,0.3118680149015433,B1,3,中级,cet4
plump,"a. 圆胖的, 丰满的, 直接下落的, 直率的\nvt. 突然放下, 支持, 使丰满, 使鼓起\nvi. 扑通落下, 投票赞成, 变丰满, 鼓起\nadv. 沉重地, 突然地, 直截了当地",(plʌmp),j,六级 托福 GRE,1879,0.0276742948376796,0.0351250665247472,A2,2,初级,cet4
phenomenal,"a. 现象的, 能知觉的, 异常的, 显著的, 惊人的",(fi'nɒminәl),j,雅思 GRE,1883,0.2766861391396707,0.1460435475305364,B2,4,中级,cet4
terrestrial,"n. 地球上的人\na. 地球的, 陆生的, 陆地的, 人间的",(tә'restriәl),j,托福 雅思 GRE,1884,0.0260084925690021,0.5605095541401274,B2,4,中级,cet4
expansive,"a. 扩张性的, 使扩大的, 广阔的\n[化] 膨胀的; 可以膨胀的",(ik'spænsiv),j,托福 GRE,1887,0.0609432962374138,0.282458929517753,B2,4,中级,cet4
concur,"vi. 同意, 一致, 同时发生\n[法] 同时发生, 并发, 同意",(kәn'kә:),v,托福 GRE,1889,0.0799364743250397,0.4526204340921122,B1,3,中级,cet4
clumsy,"a. 笨拙的, 不雅观的, 粗陋的",('klʌmzi),j,高考 四级 六级 考研 托福 雅思 GRE,1891,0.0534108937070333,0.0951877313590692,B1,3,中级,cet4
metabolism,"n. 新陈代谢, 变态\n[化] 新陈代谢; 代谢",(mi'tæbәlizm),n,托福 雅思 GRE,1892,0.0581395348837209,0.2330866807610993,B2,4,中级,cet4
claim,"n. 要求, 要求权, 断言, 权利\nvt. 要求, 认领, 主张\nvi. 提出要求, 主张, 断言",(kleim),v,四级 六级 考研 托福 雅思 GRE,47752,0.1891857932652035,0.2598215781537946,A2,2,初级,cet4
impact,"n. 冲击, 冲突, 影响, 效果\nvt. 挤入, 撞击, 压紧, 对...发生影响",('impækt),n,四级 六级 考研 托福 雅思 GRE,47996,0.153241936828069,0.4428494041170097,B1,3,中级,cet4
award,"n. 奖品, 裁定, 判决\nvt. 授予, 给予",(ә'wɒ:d),n,高考 四级 六级 考研 雅思,22957,0.1017990155508123,0.214183037853378,A2,2,初级,cet4
actual,"a. 真实的, 实际的, 现行的\n[医] 实际死亡率",('æktʃuәl),j,高考 四级 考研 托福,22962,0.159437331242923,0.4511802107830328,B1,3,中级,cet4
select,"a. 挑选出来的, 极好的\nv. 选择, 挑选\nn. 被挑选者, 精萃\n[计] 选定",(si'lekt),v,高考 四级 六级 考研 托福,23101,0.0681788667157266,0.4731396909224709,B1,3,中级,cet4
extent,"n. 范围, 程度, 区域\n[计] 范围",(ik'stent),n,四级 六级 考研 托福 雅思,23108,0.1885926951705037,0.5685909641682534,B1,3,中级,cet4
visitor,"n. 参观者, 游客, 访客\n[法] 视察人, 检视人, 检查员",('vizitә),n,中考 高考 四级 六级 考研,23166,0.0677285677285677,0.1683501683501683,B1,3,中级,cet4
expression,"n. 表达, 表现, 词语, 措辞\n[计] 表达式",(ik'spreʃәn),n,高考 四级 六级 考研,26661,0.060650388207494,0.3768425790480477,B2,4,中级,cet4
famous,"a. 出名的, 极好的",('feimәs),j,中考 高考 雅思,26669,0.2160185983726424,0.1451497993925531,B1,3,中级,cet4
demanding,"a. 要求高的, 费力的",(di'mɑ:ndiŋ),j,GRE,1847,0.094206821873308,0.2490525175961017,B2,4,中级,cet4
radius,"n. 半径, 范围, 辐射光线\n[电] 半径",('reidiәs),n,四级 六级 考研 托福 雅思 GRE,1816,0.0677312775330396,0.3309471365638766,B1,3,中级,cet4
indicate,"vt. 显示, 象征, 指示, 指出\n[医] 指示",('indikeit),v,高考 四级 六级 考研 托福 GRE,56872,0.0993107328738219,0.6141334927556619,B1,3,中级,cet4
individual,"n. 人, 个人, 个体\na. 个别的, 个人的, 独特的",(.indi'vidʒuәl),n,四级 六级 考研 雅思 GRE,59349,0.1230180794958634,0.6129842120339012,B2,4,中级,cet4
movement,"n. 运动, 动作, 运转, 移动, 倾向, 变化, 活动, 乐章\n[医] 运动",('mu:vmәnt),n,高考 四级 六级 考研 GRE,60998,0.1278074690973474,0.4110462638119282,B1,3,中级,cet4
nuance,n. 细微差别,(nju:'ɑ:ns),n,雅思 GRE,1848,0.1093073593073593,0.3149350649350649,B1,3,中级,cet4
disregard,"n. 忽视, 漠视\nvt. 忽视, 不顾",(.disri'gɑ:d),v,六级 考研 托福 雅思 GRE,1856,0.1131465517241379,0.4035560344827586,B2,4,中级,cet4
liken,"vt. 比喻, 比拟",('laikәn),v,GRE,1856,0.0969827586206896,0.2553879310344827,A2,2,初级,cet4
stringent,"a. 迫切的, 严厉的, 银根紧的\n[医] 约束的, 紧迫的",('strindʒәnt),j,托福 GRE,1862,0.0966702470461869,0.4334049409237379,B2,4,中级,cet4
vantage,"n. 优势, 有利情况",('væntidʒ),n,托福 GRE,1866,0.1066452304394426,0.2802786709539121,B1,3,中级,cet4
thinking,"n. 思考, 思想\na. 思考的, 有理性的",('θiŋkiŋ),n,高考 雅思,23374,0.1265936510652862,0.3930863352442885,B1,3,中级,cet4
belong,"vi. 属于, 合适",(bi'lɒŋ),v,高考 四级 考研 托福,23577,0.132968571065021,0.2636467743987785,B1,3,中级,cet4
era,"n. 时代, 纪元, 时期",('iәrә),n,四级 六级 考研 托福,23604,0.1194712760549059,0.2871970852397899,A1,1,初级,cet4
internal,"a. 内在的, 国内的\n[医] 内的, 内部的",(in'tә:nәl),j,四级 六级 考研 托福 雅思,23697,0.0874372283411402,0.5318394733510571,B1,3,中级,cet4
due,"n. 应得的东西, 应付款\na. 到期的, 应得的, 应付的, 约定的",(dju:),i,高考 四级 六级 考研 托福 雅思,22848,0.0689775910364145,0.5592174369747899,A1,1,初级,cet4
notch,"n. 刻痕, 等级, 峡谷\nvt. 刻凹痕, 用刻痕计算, 赢得",(nɒtʃ),n,托福 雅思 GRE,1779,0.0972456436200112,0.103991006183249,A2,2,初级,cet4
inadvertently,"adv. 漫不经心地, 疏忽地; 非故意地",(ˌɪnədˈvɜ:təntli),r,GRE,1833,0.1194762684124386,0.2689579923622476,C1,5,高级,cet4
heed,"n. 注意, 留心\nv. 注意, 留心",(hi:d),v,托福 GRE,1835,0.1133514986376021,0.2054495912806539,A2,2,初级,cet4
statutory,"a. 法令的, 法定的, 可依法惩处的\n[经] 法定的",('stætjutәri),j,GRE,1835,0.1346049046321525,0.685558583106267,B2,4,中级,cet4
tangle,"n. 缠结, 纠结的一团, 困惑, 纠纷, 混乱\nvt. 使缠结, 缠住\nvi. 缠结, 乱作一团",('tæŋgl),n,六级 考研 托福 雅思 GRE,1836,0.037037037037037,0.0631808278867102,B1,3,中级,cet4
waver,"n. 动摇, 踌躇, 挥动者\nvi. 摇摆, 颤抖, 摆动, 摇曳, 犹豫",('weivә),v,六级 托福 雅思 GRE,1836,0.1067538126361655,0.0920479302832244,A2,2,初级,cet4
unilateral,"a. 单方面的, 单边的, 片面的\n[医] 单侧的, 一侧的",(.ju:ni'lætәrәl),j,雅思 GRE,1836,0.1786492374727669,0.5522875816993464,B2,4,中级,cet4
malpractice,"n. 不当治疗, 不端行为, 渎职\n[医] 疗法失当, 医疗差错",(mæl'præktis),n,六级 GRE,1837,0.2128470332063146,0.3059335873707131,B2,4,中级,cet4
shun,"vt. 避开, 规避, 避免",(ʃʌn),v,托福 GRE,1843,0.0906131307650569,0.1790558871405317,A2,2,初级,cet4
profit,"n. 利润, 赢利, 利益\nvi. 有益, 获利, 赚钱\nvt. 有益于",('prɒfit),n,高考 四级 六级 考研 托福 雅思,22947,0.1573190395258639,0.1472087854621519,B1,3,中级,cet4
injury,"n. 伤害, 侮辱\n[医] 伤, 损伤",('indʒәri),n,高考 四级 六级 考研 托福 雅思,26222,0.1433147738540157,0.2400274578598123,B1,3,中级,cet4
obtain,"vt. 获得, 达到\nvi. 流行, 得到公认",(әb'tein),v,高考 四级 六级 考研 托福,26380,0.0652388172858225,0.6100454890068233,B1,3,中级,cet4
familiar,"a. 熟悉的, 常见的, 亲密的\nn. 熟友, 常客",(fә'miljә),j,高考 四级 六级 考研 雅思,26480,0.1315332326283988,0.2280211480362537,B1,3,中级,cet4
tape,"n. 带子, 录音带, 磁带, 窄带, 卷尺\nvt. 以带子绑起, 测量, 录音\n[计] 带",(teip),n,中考 高考 四级 六级 考研 托福 雅思,26497,0.3881571498660225,0.0769143676642638,A2,2,初级,cet4
bridge,"n. 桥, 舰桥, 桥梁, 桥牌\nvt. 架桥于, 跨越\n[计] 桥, 网桥, 桥接器",(bridʒ),n,中考 高考 雅思,23805,0.1288804872925855,0.0993908842680109,B1,3,中级,cet4
stress,"n. 压力, 紧迫, 强调, 重音, 重点, 应力\nvt. 加压力于, 着重, 重读",(stres),n,高考 四级 六级 考研 托福 雅思,23830,0.1106168694922366,0.4497272345782627,B1,3,中级,cet4
pepper,"n. 胡椒粉, 胡椒, 辣椒\n[化] 胡椒; 辣椒; 花椒",('pepә),n,高考 四级 六级 考研,24082,0.046300141184287,0.0178971846192176,B1,3,中级,cet4
ensue,"vi. 跟着发生, 继起\nvt. 追求",(en'su:),v,六级 雅思 GRE,1758,0.0870307167235494,0.3077360637087599,A2,2,初级,cet4
partition,"n. 分割, 隔离物, 隔墙, 财产分割\nvt. 区分, 瓜分, 隔开, 分割\n[计] 分区; 划分",(pɑ:'tiʃәn),n,六级 雅思 GRE,1763,0.0799773114010209,0.3630175836642087,B2,4,中级,cet4
limp,"n. 跛行\na. 柔软的, 无力的, 软弱的\nvi. 跛行",(limp),v,六级 考研 托福 雅思 GRE,1818,0.0533553355335533,0.0335533553355335,A2,2,初级,cet4
overflow,"n. 溢值, 超值, 泛滥\nv. (使)泛滥, (使)溢出, (使)充溢\n[计] 上溢; 溢出",(.әuvә'flәu),v,六级 考研 托福 雅思 GRE,1818,0.0792079207920792,0.1028602860286028,B1,3,中级,cet4
twig,"n. 小枝, 细枝\nv. 懂得, 了解",(twig),n,托福 雅思 GRE,1822,0.0395170142700329,0.0883644346871569,A2,2,初级,cet4
sloppy,"a. 泥泞的, 潮湿的, 粗心的",('slɒpi),j,托福 GRE,1824,0.1414473684210526,0.0679824561403508,B1,3,中级,cet4
redeem,"vt. 赎回, 挽回, 恢复, 偿还, 补偿\n[经] 履行(契约), 买回, 赎回",(ri'di:m),v,托福 雅思 GRE,1827,0.113847837985769,0.2233169129720854,B1,3,中级,cet4
opaque,"n. 不透明物\na. 不透明的, 不传热的, 不传导的, 阴暗的\n[计] 白底",(әu'peik),j,六级 考研 托福 雅思 GRE,1828,0.0355579868708971,0.1980306345733041,B1,3,中级,cet4
stray,"n. 走失的家畜, 浪子\na. 迷途的, 偶然的\nvi. 迷路, 彷徨, 流浪",(strei),v,六级 托福 GRE,1829,0.0798250410060142,0.1306724986331328,A2,2,初级,cet4
rewarding,"a. 有益的, 有报酬的, 报答的",(ri'wɒ:diŋ),j,GRE,1832,0.1239082969432314,0.2783842794759825,B2,4,中级,cet4
angry,"a. 生气的, 愤怒的",('æŋgri),j,中考 高考 雅思,23258,0.2718204488778055,0.0559377418522658,A2,2,初级,cet4
urban,"a. 都市的, 住在都市的, 习惯于都市的\n[法] 城市的, 都市的, 市区的",('ә:bәn),j,高考 四级 六级 考研 托福,25836,0.078262888992104,0.4662486453011302,A2,2,初级,cet4
surround,"vt. 包围, 环绕, 围绕\nn. 围绕物",(sә'raund),v,高考 四级 六级 考研,24177,0.1288414608925838,0.1907184514207718,B1,3,中级,cet4
connect,"v. 连接, 联合, 联系",(kә'nekt),v,中考 高考 四级 六级 考研 托福,24341,0.1419826629965901,0.2811716856332936,B1,3,中级,cet4
regulation,"n. 规则, 管理, 调整\n[计] 调整; 规章; 规则; 调节",(.regju'leiʃәn),n,高考 四级 六级 考研 托福 雅思,24373,0.1306363599064538,0.4478726459606942,B2,4,中级,cet4
search,"n. 搜寻, 查究\nv. 搜寻, 搜查, 探求, 调查, 搜索\n[计] 搜索, 路径检索程序",(sә:tʃ),n,中考 高考 四级 六级 考研 托福,24475,0.2021246169560776,0.2540551583248212,B1,3,中级,cet4
explore,"v. 探险, 探测, 探究",(ik'splɒ:),v,高考 四级 六级 考研 托福 雅思,25991,0.0717171328536801,0.4653533915586164,B1,3,中级,cet4
perish,"vi. 毁灭, 丧生, 凋谢, 颓丧, 死亡, 腐烂\nvt. 毁坏, 使麻木, 使丧生, 耗尽",('periʃ),v,六级 考研 雅思 GRE,1728,0.1174768518518518,0.2100694444444444,B1,3,中级,cet4
savvy,"v. 理解, 领悟\nn. 理解能力, 机智, 悟性",('sævi),j,GRE,1728,0.1203703703703703,0.0914351851851851,A2,2,初级,cet4
futile,"a. 无用的, 琐细的, 不重要的",('fju:tail),j,考研 托福 GRE,1782,0.0830527497194163,0.2615039281705948,B1,3,中级,cet4
humility,"n. 谦逊, 谦虚, 谦卑",(hju:'militi),n,托福 GRE,1789,0.1134712129681386,0.2677473448854108,B1,3,中级,cet4
bilingual,a. 双语的,(bai'liŋgwәl),j,雅思 GRE,1791,0.0787269681742043,0.4556113902847571,B2,4,中级,cet4
contingent,"a. 或许发生的, 附随的, 偶然发生的\nn. 偶然事件, 分遣队",(kәn'tindʒәnt),n,托福 GRE,1801,0.1149361465852304,0.3020544142143254,B2,4,中级,cet4
transcribe,"vt. 抄写, 译, 意译, 录制, 改编\n[计] 转录",(træn'skraib),v,GRE,1807,0.103486441615938,0.4454897620365246,B2,4,中级,cet4
impetus,"n. 动力, 推动力, 动量\n[医] 冲动, 动能, 起始(病)",('impitәs),n,六级 考研 托福 雅思 GRE,1811,0.1065709552733296,0.5323025952512425,B1,3,中级,cet4
climb,"v. 攀登, 上升, 爬\nn. 攀登, 爬升",(klaim),v,中考 高考 四级 六级 考研,26071,0.0681216677534425,0.0450692340148057,A2,2,初级,cet4
sight,"n. 景观, 视力, 眼界, 阅读, 见解, 意见\nvt. 看见, 瞄准\nvi. 瞄准, 观看\na. 即席的, 见票即付的",(sait),n,中考 高考 四级 六级 考研 托福 雅思,24770,0.0989907145740815,0.1028663706096084,A2,2,初级,cet4
respect,"n. 尊敬, 尊重, 问候\nvt. 尊敬, 注意, 遵守",(ri'spekt),n,高考 四级 六级 考研 托福,24947,0.2203471359281677,0.2944241792600313,B2,4,中级,cet4
trail,"n. 踪迹, 痕迹, 一串, 尾部, 小径, 持枪姿势\nvt. 拖, 尾随, 追踪, 落后于, 开出路\nvi. 拖曳, 垂下, 落后, 飘出, 蔓生",(treil),n,四级 六级 考研 托福 雅思,24988,0.0958860252921402,0.0543861053305586,A2,2,初级,cet4
exempt,"n. 免税者, 被免除义务者\na. 免除的\nvt. 使免除, 豁免",(ig'zempt),v,六级 考研 托福 雅思 GRE,1765,0.1388101983002833,0.2855524079320113,B1,3,中级,cet4
clog,"n. 障碍, 脚坠\nv. 障碍, 阻塞",(klɒg),v,托福 GRE,1767,0.1188455008488964,0.0809281267685342,A2,2,初级,cet4
tan,"n. 黄褐色, 鞣料, 马戏团\na. 黄褐色的, 鞣皮的\nvi. 晒成棕褐色\nvt. 把...晒黑, 鞣(革), 狠狠鞭打",(tæn),j,四级 六级 考研 托福 GRE,1768,0.0429864253393665,0.1476244343891402,A1,1,初级,cet4
elude,"vt. 逃避, 规避, 把...难倒",(i'lu:d),v,托福 GRE,1770,0.0966101694915254,0.1988700564971751,A2,2,初级,cet4
menace,"n. 威胁, 胁迫\nv. 威吓, 胁迫",('menis),n,六级 考研 托福 雅思 GRE,1776,0.1565315315315315,0.152027027027027,B1,3,中级,cet4
miraculous,"a. 奇迹的, 不可思议的",(mi'rækjulәs),j,托福 GRE,1776,0.1537162162162162,0.2224099099099099,B2,4,中级,cet4
scour,"vt. 擦亮, 洗涤, 清洗, 冲刷成, 急速穿过\nvi. 擦, 洗, 冲刷, 腹泻, 急速穿行\nn. 擦, 洗, 腹泻, 洗涤剂",('skauә),v,托福 GRE,1778,0.1152980877390326,0.0736782902137232,A2,2,初级,cet4
relinquish,"vt. 放弃, 撤回, 停止, 松开, 让与\n[法] 让与, 把...交给, 放弃",(ri'liŋkwiʃ),v,托福 雅思 GRE,1725,0.0776811594202898,0.2933333333333333,B2,4,中级,cet4
otherwise,"adv. 否则, 不同地, 别的方式",('ʌðәwaiz),r,高考 四级 六级 考研 雅思,25750,0.141126213592233,0.2543300970873786,B2,4,中级,cet4
on,prep. 在...之上\nadv. ...上去\na. 正起作用的\n[计] 打开,(ɒn),i,中考 高考 雅思,2703486,0.2031828535453854,0.1794878908194827,A1,1,初级,cet4
microscopic,"a. 显微镜的, 用显微镜可见的, 微观的, (非正式)极微小的, 细微的\n[计] 微观的",(maikrә'skɔpik),j,六级 托福 GRE,1702,0.0851938895417156,0.3055229142185663,B2,4,中级,cet4
lunch,n. 午餐,(lʌntʃ),n,中考 高考 雅思,25054,0.1066496367845453,0.0586333519597669,A2,2,初级,cet4
jury,"n. 陪审团, 评判委员会\na. 应急的",('dʒuәri),n,四级 六级 考研 托福 雅思,25056,0.5611031289910601,0.0791826309067688,A2,2,初级,cet4
metal,"n. 金属, 金属制品, 合金, 本质, 质料\na. 金属制的\nvt. 以金属覆盖",('metәl),n,中考 高考 四级 六级 考研 雅思,25132,0.0644994429412701,0.15744867101703,A2,2,初级,cet4
empty,"a. 空的, 空虚的, 空腹的, 空洞的\nn. 空的东西, 空车\nvt. 倒空, 使变空, 使排出\nvi. 流空\n[计] 空",('empti),j,中考 高考 托福 雅思,25187,0.0757930678524635,0.0736888077182673,A2,2,初级,cet4
journal,"n. 日记, 杂志, 日报\n[化] 轴颈",('dʒә:nәl),n,四级 六级 考研 托福 雅思,25363,0.0390726649055711,0.4836572960611915,B1,3,中级,cet4
